id	locationID	countryCode	occurrenceStatus	establishmentMeans
73500	Cameroon	CM	Present	Alien
73501	Cameroon	CM	Present	Alien
73502	Cameroon	CM	Present	Alien
73503	Cameroon	CM	Present	Cryptogenic|Uncertain
73504	Cameroon	CM	Present	Alien
73505	Cameroon	CM	Present	Alien
73506	Cameroon	CM	Present	Alien
73507	Cameroon	CM	Present	Alien
73508	Cameroon	CM	Present	Alien
73509	Cameroon	CM	Present	Alien
73510	Cameroon	CM	Present	Alien
73511	Cameroon	CM	Present	Alien
73512	Cameroon	CM	Present	Alien
73513	Cameroon	CM	Present	Alien
73514	Cameroon	CM	Present	Alien
73515	Cameroon	CM	Present	Alien
73516	Cameroon	CM	Present	Alien
73517	Cameroon	CM	Present	Alien
73518	Cameroon	CM	Present	Alien
73519	Cameroon	CM	Present	Alien
73520	Cameroon	CM	Present	Alien
73521	Cameroon	CM	Present	Alien
73522	Cameroon	CM	Present	Alien
73523	Cameroon	CM	Present	Alien
73524	Cameroon	CM	Present	Alien
73525	Cameroon	CM	Present	Alien
73526	Cameroon	CM	Present	Alien
73527	Cameroon	CM	Present	Alien
73528	Cameroon	CM	Present	Alien
73529	Cameroon	CM	Present	Alien
73530	Cameroon	CM	Present	Alien
73531	Cameroon	CM	Present	Alien
73532	Cameroon	CM	Present	Alien
73533	Cameroon	CM	Present	Alien
73534	Cameroon	CM	Present	Alien
73535	Cameroon	CM	Present	Alien
73536	Cameroon	CM	Present	Alien
73537	Cameroon	CM	Present	Alien
73538	Cameroon	CM	Present	Alien
73539	Cameroon	CM	Present	Alien
73540	Cameroon	CM	Present	Alien
73541	Cameroon	CM	Present	Alien
73542	Cameroon	CM	Present	Alien
73543	Cameroon	CM	Present	Alien
73544	Cameroon	CM	Present	Alien
73545	Cameroon	CM	Present	Alien
73546	Cameroon	CM	Present	Alien
73547	Cameroon	CM	Present	Alien
73548	Cameroon	CM	Present	Alien
73549	Cameroon	CM	Present	Alien
73550	Cameroon	CM	Present	Alien
73551	Cameroon	CM	Present	Alien
73552	Cameroon	CM	Present	Alien
73553	Cameroon	CM	Present	Alien
73554	Cameroon	CM	Present	Alien
73555	Cameroon	CM	Present	Alien
73556	Cameroon	CM	Present	Alien
73557	Cameroon	CM	Present	Alien
73558	Cameroon	CM	Present	Alien
73559	Cameroon	CM	Present	Alien
73560	Cameroon	CM	Present	Alien
73561	Cameroon	CM	Present	Alien
73562	Cameroon	CM	Present	Alien
73563	Cameroon	CM	Present	Alien
73564	Cameroon	CM	Present	Alien
73565	Cameroon	CM	Present	Alien
73566	Cameroon	CM	Present	Alien
73567	Cameroon	CM	Present	Alien
73568	Cameroon	CM	Present	Alien
73569	Cameroon	CM	Present	Alien
73570	Cameroon	CM	Present	Alien
73571	Cameroon	CM	Present	Alien
73572	Cameroon	CM	Present	Alien
73573	Cameroon	CM	Present	Alien
73574	Cameroon	CM	Present	Alien
73575	Cameroon	CM	Present	Alien
73576	Cameroon	CM	Present	Alien
73577	Cameroon	CM	Present	Alien
73578	Cameroon	CM	Present	Alien
73579	Cameroon	CM	Present	Alien
73580	Cameroon	CM	Present	Alien
73581	Cameroon	CM	Present	Alien
73582	Cameroon	CM	Present	Alien
73583	Cameroon	CM	Present	Alien
73584	Cameroon	CM	Present	Alien
73585	Cameroon	CM	Present	Alien
73586	Cameroon	CM	Present	Alien
73587	Cameroon	CM	Present	Alien
73588	Cameroon	CM	Present	Alien
73589	Cameroon	CM	Present	Alien
73590	Cameroon	CM	Present	Alien
73591	Cameroon	CM	Present	Alien
73592	Cameroon	CM	Present	Alien
73593	Cameroon	CM	Present	Alien
73594	Cameroon	CM	Present	Alien
73595	Cameroon	CM	Present	Alien
73596	Cameroon	CM	Present	Alien
73597	Cameroon	CM	Present	Alien
73598	Cameroon	CM	Present	Alien
73599	Cameroon	CM	Present	Alien
