id	locationID	countryCode	occurrenceStatus	establishmentMeans
181750	Azerbaijan	AZ	Present	Alien
181751	Azerbaijan	AZ	Present	Alien
181752	Azerbaijan	AZ	Present	Alien
181753	Azerbaijan	AZ	Present	Alien
181754	Azerbaijan	AZ	Present	Alien
181755	Azerbaijan	AZ	Present	Alien
181756	Azerbaijan	AZ	Present	Alien
181757	Azerbaijan	AZ	Present	Alien
181758	Azerbaijan	AZ	Present	Alien
181759	Azerbaijan	AZ	Present	Alien
181760	Azerbaijan	AZ	Present	Alien
181761	Azerbaijan	AZ	Present	Alien
181762	Azerbaijan	AZ	Present	Alien
181763	Azerbaijan	AZ	Present	Alien
181764	Azerbaijan	AZ	Present	Native|Alien
181765	Azerbaijan	AZ	Present	Alien
181766	Azerbaijan	AZ	Present	Alien
181767	Azerbaijan	AZ	Present	Alien
181768	Azerbaijan	AZ	Present	Alien
181769	Azerbaijan	AZ	Present	Alien
181770	Azerbaijan	AZ	Present	Alien
181771	Azerbaijan	AZ	Present	Alien
181772	Azerbaijan	AZ	Present	Alien
181773	Azerbaijan	AZ	Present	Alien
181774	Azerbaijan	AZ	Present	Alien
181775	Azerbaijan	AZ	Present	Alien
181776	Azerbaijan	AZ	Present	Alien
181777	Azerbaijan	AZ	Present	Alien
181778	Azerbaijan	AZ	Present	Alien
181779	Azerbaijan	AZ	Present	Alien
181780	Azerbaijan	AZ	Present	Cryptogenic|Uncertain
181781	Azerbaijan	AZ	Present	Alien
181782	Azerbaijan	AZ	Present	Alien
181783	Azerbaijan	AZ	Present	Alien
181784	Azerbaijan	AZ	Present	Alien
181785	Azerbaijan	AZ	Present	Alien
181786	Azerbaijan	AZ	Present	Alien
181787	Azerbaijan	AZ	Present	Alien
181788	Azerbaijan	AZ	Present	Alien
181789	Azerbaijan	AZ	Present	Alien
181790	Azerbaijan	AZ	Present	Cryptogenic|Uncertain
181791	Azerbaijan	AZ	Present	Alien
181792	Azerbaijan	AZ	Present	Alien
181793	Azerbaijan	AZ	Present	Alien
181794	Azerbaijan	AZ	Present	Alien
181795	Azerbaijan	AZ	Present	Alien
181796	Azerbaijan	AZ	Present	Alien
181797	Azerbaijan	AZ	Present	Alien
181798	Azerbaijan	AZ	Present	Alien
181799	Azerbaijan	AZ	Present	Alien
181800	Azerbaijan	AZ	Present	Alien
181801	Azerbaijan	AZ	Present	Alien
181802	Azerbaijan	AZ	Present	Alien
181803	Azerbaijan	AZ	Present	Cryptogenic|Uncertain
181804	Azerbaijan	AZ	Present	Alien
181805	Azerbaijan	AZ	Present	Alien
